Placa	Família Segmento	Data Entrada Veículo	Veículo Modelo	Tipo Manutenção Oficina	Grupo Peça	Ano Fab/Mod	Dias na Oficina	Valor Total	MARCA	MODELO	PORTE	COMBUSTÍVEL	Idade na Manut	Classificação idade na Manut
HMG0788	PICKUP PESADA	12/05/2020	L200 OUTDOOR	CORRETIVA	FREIO	2009	99	300.0	MITSUBISHI	L200 OUTDOOR	UTILITÁRIO	DIESEL	11	MAIOR 10 ANOS
HMG0788	PICKUP PESADA	12/05/2020	L200 OUTDOOR	CORRETIVA	FREIO	2009	99	128.0	MITSUBISHI	L200 OUTDOOR	UTILITÁRIO	DIESEL	11	MAIOR 10 ANOS
HMG0788	PICKUP PESADA	12/05/2020	L200 OUTDOOR	CORRETIVA	FUNILARIA	2009	99	128.0	MITSUBISHI	L200 OUTDOOR	UTILITÁRIO	DIESEL	11	MAIOR 10 ANOS
HMG0788	PICKUP PESADA	12/05/2020	L200 OUTDOOR	CORRETIVA	FUNILARIA	2009	99	320.0	MITSUBISHI	L200 OUTDOOR	UTILITÁRIO	DIESEL	11	MAIOR 10 ANOS
HMG0379	PICKUP PESADA	14/05/2020	L200 TRITON 3.2 D	CORRETIVA	ELETRICA	2013	123	4560.0	MITSUBISHI	L200 TRITON 3.2 D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0839	LEVE	14/05/2020	MAZDA	CORRETIVA	ACESSORIOS	1996	4	68.0	MAZDA	MAZDA	UTILITÁRIO	GASOLINA	24	MAIOR 10 ANOS
HMG0839	LEVE	14/05/2020	MAZDA	CORRETIVA	ELETRICA	1996	4	624.0	MAZDA	MAZDA	UTILITÁRIO	GASOLINA	24	MAIOR 10 ANOS
HMG0839	LEVE	14/05/2020	MAZDA	CORRETIVA	ELETRICA	1996	4	415.0	MAZDA	MAZDA	UTILITÁRIO	GASOLINA	24	MAIOR 10 ANOS
HMG0839	LEVE	14/05/2020	MAZDA	CORRETIVA	MOTOR	1996	4	259.0	MAZDA	MAZDA	UTILITÁRIO	GASOLINA	24	MAIOR 10 ANOS
HMG0839	LEVE	14/05/2020	MAZDA	CORRETIVA	MOTOR	1996	4	25.0	MAZDA	MAZDA	UTILITÁRIO	GASOLINA	24	MAIOR 10 ANOS
HMG0839	LEVE	14/05/2020	MAZDA	CORRETIVA	PRODUTOS	1996	4	15.0	MAZDA	MAZDA	UTILITÁRIO	GASOLINA	24	MAIOR 10 ANOS
HMG0516	LEVE	14/05/2020	BLAZER ADVANTAGE	CORRETIVA	ACESSORIOS	2006	14	12.8	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0516	LEVE	14/05/2020	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2006	14	407.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0516	LEVE	14/05/2020	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2006	14	21.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0516	LEVE	14/05/2020	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2006	14	71.92	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0516	LEVE	14/05/2020	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2006	14	374.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0516	LEVE	14/05/2020	BLAZER ADVANTAGE	CORRETIVA	PRODUTOS	2006	14	10.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0706	LEVE	11/03/2020	PAJERO DAKAR D	CORRETIVA	TRANSMISSAO	2013	72	292.96	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0168	LEVE	18/05/2020	BLAZER ADVANTAGE	CORRETIVA	FREIO	2008	2	127.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0168	LEVE	18/05/2020	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2008	2	84.28	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0168	LEVE	18/05/2020	BLAZER ADVANTAGE	CORRETIVA	TRANSMISSAO	2008	2	107.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0842	LEVE	19/05/2020	BLAZER ADVANTAGE	CORRETIVA	ACESSORIOS	2005	29	142.8	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	15	MAIOR 10 ANOS
HMG0842	LEVE	19/05/2020	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2005	29	999.4	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	15	MAIOR 10 ANOS
HMG0842	LEVE	19/05/2020	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2005	29	390.4	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	15	MAIOR 10 ANOS
HMG0842	LEVE	19/05/2020	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2005	29	170.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	15	MAIOR 10 ANOS
HMG0842	LEVE	19/05/2020	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2005	29	180.48	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	15	MAIOR 10 ANOS
HMG0842	LEVE	19/05/2020	BLAZER ADVANTAGE	CORRETIVA	FUNILARIA	2005	29	25.6	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	15	MAIOR 10 ANOS
HMG0842	LEVE	19/05/2020	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2005	29	530.48	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	15	MAIOR 10 ANOS
HMG0842	LEVE	19/05/2020	BLAZER ADVANTAGE	CORRETIVA	MÃO DE OBRA	2005	29	70.4	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	15	MAIOR 10 ANOS
HMG0842	LEVE	19/05/2020	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2005	29	70.4	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	15	MAIOR 10 ANOS
HMG0353	PICKUP LEVE	19/05/2020	DOBLO CARGO FLEX	CORRETIVA	SUSPENSAO	2006	2	1400.0	FIAT	DOBLO CARGO FLEX	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0845	LEVE	19/05/2020	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	2	2580.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0848	PICKUP LEVE	21/05/2020	TORO FREEDOM AT9 D	CORRETIVA	MOTOR	2019	2	724.06	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	GASOLINA	1	NOVO
HMG0849	LEVE	21/05/2020	BLAZER ADVANTAGE	CORRETIVA	ACESSORIOS	2009	15	50.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0849	LEVE	21/05/2020	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2009	15	720.48	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0849	LEVE	21/05/2020	BLAZER ADVANTAGE	CORRETIVA	EQUIPAMENTOS	2009	15	24.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0849	LEVE	21/05/2020	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2009	15	1154.68	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0849	LEVE	21/05/2020	BLAZER ADVANTAGE	CORRETIVA	MÃO DE OBRA	2009	15	101.12	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0849	LEVE	21/05/2020	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	15	3251.12	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0851	PICKUP LEVE	22/05/2020	TORO FREEDOM AT9 D	CORRETIVA	MOTOR	2019	11	265.22	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0851	PICKUP LEVE	22/05/2020	TORO FREEDOM AT9 D	CORRETIVA	MOTOR	2019	11	275.01	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0851	PICKUP LEVE	22/05/2020	TORO FREEDOM AT9 D	CORRETIVA	MOTOR	2019	11	87.22	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0851	PICKUP LEVE	22/05/2020	TORO FREEDOM AT9 D	CORRETIVA	MOTOR	2019	11	102.76	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0851	PICKUP LEVE	22/05/2020	TORO FREEDOM AT9 D	CORRETIVA	MÃO DE OBRA	2019	11	81.0	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0247	LEVE	26/05/2020	PAJERO DAKAR D	CORRETIVA	ELETRICA	2013	0	832.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0247	LEVE	26/05/2020	PAJERO DAKAR D	CORRETIVA	MOTOR	2013	0	157.9	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0070	LEVE	27/05/2020	PAJERO DAKAR D	CORRETIVA	ELETRICA	2013	0	650.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0862	PICKUP PESADA	29/05/2020	L200 TRITON GL D	CORRETIVA	ACESSORIOS	2014	7	30.0	MITSUBISHI	L200 TRITON GL D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0862	PICKUP PESADA	29/05/2020	L200 TRITON GL D	CORRETIVA	AR CONDICIONADO	2014	7	67.0	MITSUBISHI	L200 TRITON GL D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0862	PICKUP PESADA	29/05/2020	L200 TRITON GL D	CORRETIVA	MOTOR	2014	7	5341.8	MITSUBISHI	L200 TRITON GL D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0862	PICKUP PESADA	29/05/2020	L200 TRITON GL D	CORRETIVA	MOTOR	2014	7	56.0	MITSUBISHI	L200 TRITON GL D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0862	PICKUP PESADA	29/05/2020	L200 TRITON GL D	CORRETIVA	MOTOR	2014	7	206.4	MITSUBISHI	L200 TRITON GL D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0862	PICKUP PESADA	29/05/2020	L200 TRITON GL D	CORRETIVA	MOTOR	2014	7	512.0	MITSUBISHI	L200 TRITON GL D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0862	PICKUP PESADA	29/05/2020	L200 TRITON GL D	CORRETIVA	MOTOR	2014	7	380.0	MITSUBISHI	L200 TRITON GL D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0862	PICKUP PESADA	29/05/2020	L200 TRITON GL D	CORRETIVA	SUSPENSAO	2014	7	20.0	MITSUBISHI	L200 TRITON GL D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0862	PICKUP PESADA	29/05/2020	L200 TRITON GL D	CORRETIVA	TRANSMISSAO	2014	7	1475.8	MITSUBISHI	L200 TRITON GL D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0865	PICKUP LEVE	29/05/2020	TORO FREEDOM AT9 D	CORRETIVA	MOTOR	2019	11	334.38	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0865	PICKUP LEVE	29/05/2020	TORO FREEDOM AT9 D	CORRETIVA	MÃO DE OBRA	2019	11	290.0	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0690	LEVE	29/05/2020	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2011	0	385.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	9	ATÉ 10 ANOS
HMG0455	PICKUP LEVE	29/05/2020	DOBLO CARGO FLEX	CORRETIVA	ACESSORIOS	2007	0	27.6	FIAT	DOBLO CARGO FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0455	PICKUP LEVE	29/05/2020	DOBLO CARGO FLEX	CORRETIVA	MOTOR	2007	0	1251.0	FIAT	DOBLO CARGO FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0455	PICKUP LEVE	29/05/2020	DOBLO CARGO FLEX	CORRETIVA	MOTOR	2007	0	76.0	FIAT	DOBLO CARGO FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0455	PICKUP LEVE	29/05/2020	DOBLO CARGO FLEX	CORRETIVA	MOTOR	2007	0	108.0	FIAT	DOBLO CARGO FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0455	PICKUP LEVE	29/05/2020	DOBLO CARGO FLEX	CORRETIVA	MOTOR	2007	0	278.0	FIAT	DOBLO CARGO FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0455	PICKUP LEVE	29/05/2020	DOBLO CARGO FLEX	CORRETIVA	MOTOR	2007	0	218.0	FIAT	DOBLO CARGO FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0130	LEVE	02/06/2020	PAJERO DAKAR D	CORRETIVA	ELETRICA	2013	0	729.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	GASOLINA	7	ATÉ 10 ANOS
HMG0881	PICKUP PESADA	03/06/2020	RANGER XLTCD4A32C	CORRETIVA	MOTOR	2018	16	666.79	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0882	LEVE	03/06/2020	DOBLO HLX 1.8 FLEX	CORRETIVA	ELETRICA	2011	1	389.0	FIAT	DOBLO HLX 1.8 FLEX	UTILITÁRIO	GASOLINA	9	ATÉ 10 ANOS
HMG0383	LEVE	04/06/2020	PAJERO 4X4 HD D	CORRETIVA	ACESSORIOS	2016	34	75.12	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0383	LEVE	04/06/2020	PAJERO 4X4 HD D	CORRETIVA	ACESSORIOS	2016	34	8.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0383	LEVE	04/06/2020	PAJERO 4X4 HD D	CORRETIVA	ELETRICA	2016	34	8.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0383	LEVE	04/06/2020	PAJERO 4X4 HD D	CORRETIVA	FREIO	2016	34	244.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0383	LEVE	04/06/2020	PAJERO 4X4 HD D	CORRETIVA	MOTOR	2016	34	455.32	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0383	LEVE	04/06/2020	PAJERO 4X4 HD D	CORRETIVA	PRODUTOS	2016	34	89.56	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0145	LEVE	04/06/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	ASSISTENCIA 24H	2009	19	104.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0885	LEVE	05/06/2020	PAJERO DAKAR D	CORRETIVA	SUSPENSAO	2013	5	2480.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0887	LEVE	05/06/2020	DOBLO ELX	CORRETIVA	ELETRICA	2004	40	390.2	FIAT	DOBLO ELX	UTILITÁRIO	GASOLINA	16	MAIOR 10 ANOS
HMG0887	LEVE	05/06/2020	DOBLO ELX	CORRETIVA	FUNILARIA	2004	40	1075.48	FIAT	DOBLO ELX	UTILITÁRIO	GASOLINA	16	MAIOR 10 ANOS
HMG0887	LEVE	05/06/2020	DOBLO ELX	CORRETIVA	FUNILARIA	2004	40	160.32	FIAT	DOBLO ELX	UTILITÁRIO	GASOLINA	16	MAIOR 10 ANOS
HMG0197	LEVE	16/06/2020	PAJERO DAKAR D	CORRETIVA	SUSPENSAO	2013	2	3400.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0894	PICKUP PESADA	18/06/2020	TOYOTA HILUX CDLOWM4FD	CORRETIVA	AR CONDICIONADO	2020	4	102.7	TOYOTA	TOYOTA HILUX CDLOWM4FD	UTILITÁRIO	DIESEL	0	NOVO
HMG0894	PICKUP PESADA	18/06/2020	TOYOTA HILUX CDLOWM4FD	CORRETIVA	MOTOR	2020	4	755.07	TOYOTA	TOYOTA HILUX CDLOWM4FD	UTILITÁRIO	DIESEL	0	NOVO
HMG0894	PICKUP PESADA	18/06/2020	TOYOTA HILUX CDLOWM4FD	CORRETIVA	MÃO DE OBRA	2020	4	160.0	TOYOTA	TOYOTA HILUX CDLOWM4FD	UTILITÁRIO	DIESEL	0	NOVO
HMG0842	LEVE	18/06/2020	BLAZER ADVANTAGE	CORRETIVA	FREIO	2005	33	270.48	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	15	MAIOR 10 ANOS
HMG0842	LEVE	18/06/2020	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2005	33	910.64	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	15	MAIOR 10 ANOS
HMG0842	LEVE	18/06/2020	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2005	33	901.44	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	15	MAIOR 10 ANOS
HMG0842	LEVE	18/06/2020	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2005	33	404.48	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	15	MAIOR 10 ANOS
HMG0799	LEVE	22/06/2020	DOBLO ELX 1.8 FLEX	CORRETIVA	FREIO	2009	16	150.0	FIAT	DOBLO ELX 1.8 FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0799	LEVE	22/06/2020	DOBLO ELX 1.8 FLEX	CORRETIVA	FREIO	2009	16	128.0	FIAT	DOBLO ELX 1.8 FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0903	PICKUP LEVE	25/06/2020	TORO FREEDOM AT9 D	CORRETIVA	AR CONDICIONADO	2019	12	170.3	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0903	PICKUP LEVE	25/06/2020	TORO FREEDOM AT9 D	CORRETIVA	ELETRICA	2019	12	43.57	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0903	PICKUP LEVE	25/06/2020	TORO FREEDOM AT9 D	CORRETIVA	FREIO	2019	12	64.0	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0903	PICKUP LEVE	25/06/2020	TORO FREEDOM AT9 D	CORRETIVA	MOTOR	2019	12	853.83	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0903	PICKUP LEVE	25/06/2020	TORO FREEDOM AT9 D	CORRETIVA	MÃO DE OBRA	2019	12	120.0	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0907	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2006	28	410.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0405	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	ACESSORIOS	2010	147	30.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0405	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	AR CONDICIONADO	2010	147	36.46	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0405	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	FREIO	2010	147	1446.34	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0405	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2010	147	936.24	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0405	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2010	147	124.64	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0405	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	MÃO DE OBRA	2010	147	193.92	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0405	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	PRODUTOS	2010	147	82.32	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0405	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2010	147	1525.88	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0405	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2010	147	524.64	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0405	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2010	147	413.64	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0405	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2010	147	84.93	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0405	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2010	147	244.64	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0405	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2010	147	132.93	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0405	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	TRANSMISSAO	2010	147	213.78	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0405	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	TRANSMISSAO	2010	147	174.64	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0405	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	TRANSMISSAO	2010	147	32.32	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0908	LEVE	01/07/2020	DOBLO ELX 1.8 FLEX	CORRETIVA	SUSPENSAO	2007	1	1428.0	FIAT	DOBLO ELX 1.8 FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0913	PICKUP MEDIA	01/07/2020	FRONTIER CS4X2 XE	CORRETIVA	TRANSMISSAO	2006	1	499.0	NISSAN	FRONTIER CS4X2 XE	UTILITÁRIO	DIESEL	14	MAIOR 10 ANOS
HMG0914	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	FUNILARIA	2009	7	823.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0914	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	PRODUTOS	2009	7	50.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0039	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2010	37	1514.64	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0039	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2010	37	823.96	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0039	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	MÃO DE OBRA	2010	37	64.64	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0039	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2010	37	902.72	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0039	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2010	37	242.64	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0039	LEVE	01/07/2020	BLAZER ADVANTAGE	CORRETIVA	TRANSMISSAO	2010	37	119.08	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0723	LEVE	03/07/2020	DOBLO ELX FLEX	CORRETIVA	ACESSORIOS	2006	33	32.72	FIAT	DOBLO ELX FLEX	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0723	LEVE	03/07/2020	DOBLO ELX FLEX	CORRETIVA	MOTOR	2006	33	343.56	FIAT	DOBLO ELX FLEX	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0723	LEVE	03/07/2020	DOBLO ELX FLEX	CORRETIVA	MOTOR	2006	33	196.72	FIAT	DOBLO ELX FLEX	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0723	LEVE	03/07/2020	DOBLO ELX FLEX	CORRETIVA	PRODUTOS	2006	33	30.0	FIAT	DOBLO ELX FLEX	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0145	LEVE	07/07/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	FREIO	2009	34	560.24	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0145	LEVE	07/07/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	FUNILARIA	2009	34	1706.26	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0145	LEVE	07/07/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	MOTOR	2009	34	705.58	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0145	LEVE	07/07/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	PRODUTOS	2009	34	40.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
